lon,lat
548945.8466479663,7102306.035330097
548945.8466479663,7110367.313867919
548945.8466479663,7118428.592405741
548945.8466479663,7126489.870943563
548945.8466479663,7134551.149481385
556403.7507098978,6908835.350422369
556403.7507098978,6916896.628960191
556403.7507098978,6924957.907498013
556403.7507098978,6933019.186035835
556403.7507098978,6941080.464573657
556403.7507098978,6949141.743111479
556403.7507098978,6957203.021649301
556403.7507098978,6965264.300187123
556403.7507098978,6973325.578724945
556403.7507098978,6981386.857262767
556403.7507098978,6989448.135800589
556403.7507098978,6997509.414338411
556403.7507098978,7005570.692876233
556403.7507098978,7013631.971414055
556403.7507098978,7021693.249951877
556403.7507098978,7029754.5284897
556403.7507098978,7037815.807027522
556403.7507098978,7045877.0855653435
556403.7507098978,7053938.364103165
556403.7507098978,7061999.642640987
556403.7507098978,7070060.921178809
556403.7507098978,7078122.199716631
556403.7507098978,7086183.478254453
556403.7507098978,7094244.756792275
556403.7507098978,7102306.035330097
556403.7507098978,7110367.313867919
556403.7507098978,7118428.592405741
556403.7507098978,7126489.870943563
563861.6547718295,6908835.350422369
563861.6547718295,6916896.628960191
563861.6547718295,6924957.907498013
563861.6547718295,6933019.186035835
563861.6547718295,6941080.464573657
563861.6547718295,6949141.743111479
563861.6547718295,6957203.021649301
563861.6547718295,6965264.300187123
563861.6547718295,6973325.578724945
563861.6547718295,6981386.857262767
563861.6547718295,6989448.135800589
563861.6547718295,6997509.414338411
563861.6547718295,7005570.692876233
563861.6547718295,7013631.971414055
563861.6547718295,7021693.249951877
563861.6547718295,7029754.5284897
563861.6547718295,7037815.807027522
563861.6547718295,7045877.0855653435
563861.6547718295,7053938.364103165
563861.6547718295,7061999.642640987
563861.6547718295,7070060.921178809
563861.6547718295,7078122.199716631
563861.6547718295,7086183.478254453
563861.6547718295,7094244.756792275
563861.6547718295,7102306.035330097
563861.6547718295,7110367.313867919
563861.6547718295,7118428.592405741
571319.558833761,6908835.350422369
571319.558833761,6916896.628960191
571319.558833761,6924957.907498013
571319.558833761,6933019.186035835
571319.558833761,6941080.464573657
571319.558833761,6949141.743111479
571319.558833761,6957203.021649301
571319.558833761,6965264.300187123
571319.558833761,6973325.578724945
571319.558833761,6981386.857262767
571319.558833761,6989448.135800589
571319.558833761,6997509.414338411
571319.558833761,7005570.692876233
571319.558833761,7013631.971414055
571319.558833761,7021693.249951877
571319.558833761,7029754.5284897
571319.558833761,7037815.807027522
571319.558833761,7045877.0855653435
571319.558833761,7053938.364103165
571319.558833761,7061999.642640987
571319.558833761,7070060.921178809
571319.558833761,7078122.199716631
571319.558833761,7086183.478254453
571319.558833761,7094244.756792275
571319.558833761,7102306.035330097
571319.558833761,7110367.313867919
578777.4628956926,6908835.350422369
578777.4628956926,6916896.628960191
578777.4628956926,6924957.907498013
578777.4628956926,6933019.186035835
578777.4628956926,6941080.464573657
578777.4628956926,6949141.743111479
578777.4628956926,6957203.021649301
578777.4628956926,6965264.300187123
578777.4628956926,6973325.578724945
578777.4628956926,6981386.857262767
578777.4628956926,6989448.135800589
578777.4628956926,6997509.414338411
578777.4628956926,7005570.692876233
578777.4628956926,7013631.971414055
578777.4628956926,7021693.249951877
578777.4628956926,7029754.5284897
578777.4628956926,7037815.807027522
578777.4628956926,7045877.0855653435
578777.4628956926,7053938.364103165
578777.4628956926,7061999.642640987
578777.4628956926,7070060.921178809
578777.4628956926,7078122.199716631
578777.4628956926,7086183.478254453
578777.4628956926,7094244.756792275
578777.4628956926,7102306.035330097
586235.3669576242,6908835.350422369
586235.3669576242,6916896.628960191
586235.3669576242,6924957.907498013
586235.3669576242,6933019.186035835
586235.3669576242,6941080.464573657
586235.3669576242,6949141.743111479
586235.3669576242,6957203.021649301
586235.3669576242,6965264.300187123
586235.3669576242,6973325.578724945
586235.3669576242,6981386.857262767
586235.3669576242,6989448.135800589
586235.3669576242,6997509.414338411
586235.3669576242,7005570.692876233
586235.3669576242,7013631.971414055
586235.3669576242,7021693.249951877
586235.3669576242,7029754.5284897
586235.3669576242,7037815.807027522
586235.3669576242,7045877.0855653435
586235.3669576242,7053938.364103165
586235.3669576242,7061999.642640987
586235.3669576242,7070060.921178809
586235.3669576242,7078122.199716631
586235.3669576242,7086183.478254453
586235.3669576242,7094244.756792275
593693.2710195557,6900774.071884547
593693.2710195557,6908835.350422369
593693.2710195557,6916896.628960191
593693.2710195557,6924957.907498013
593693.2710195557,6933019.186035835
593693.2710195557,6941080.464573657
593693.2710195557,6949141.743111479
593693.2710195557,6957203.021649301
593693.2710195557,6965264.300187123
593693.2710195557,6973325.578724945
593693.2710195557,6981386.857262767
593693.2710195557,6989448.135800589
593693.2710195557,6997509.414338411
593693.2710195557,7005570.692876233
593693.2710195557,7013631.971414055
593693.2710195557,7021693.249951877
593693.2710195557,7029754.5284897
593693.2710195557,7037815.807027522
593693.2710195557,7045877.0855653435
593693.2710195557,7053938.364103165
593693.2710195557,7061999.642640987
593693.2710195557,7070060.921178809
593693.2710195557,7078122.199716631
593693.2710195557,7086183.478254453
601151.1750814873,6900774.071884547
601151.1750814873,6908835.350422369
601151.1750814873,6916896.628960191
601151.1750814873,6924957.907498013
601151.1750814873,6933019.186035835
601151.1750814873,6941080.464573657
601151.1750814873,6949141.743111479
601151.1750814873,6957203.021649301
601151.1750814873,6965264.300187123
601151.1750814873,6973325.578724945
601151.1750814873,6981386.857262767
601151.1750814873,6989448.135800589
601151.1750814873,6997509.414338411
601151.1750814873,7005570.692876233
601151.1750814873,7013631.971414055
601151.1750814873,7021693.249951877
601151.1750814873,7029754.5284897
601151.1750814873,7037815.807027522
601151.1750814873,7045877.0855653435
601151.1750814873,7053938.364103165
601151.1750814873,7061999.642640987
601151.1750814873,7070060.921178809
601151.1750814873,7078122.199716631
601151.1750814873,7086183.478254453
608609.0791434189,6900774.071884547
608609.0791434189,6908835.350422369
608609.0791434189,6916896.628960191
608609.0791434189,6924957.907498013
608609.0791434189,6933019.186035835
608609.0791434189,6941080.464573657
608609.0791434189,6949141.743111479
608609.0791434189,6957203.021649301
608609.0791434189,6965264.300187123
608609.0791434189,6973325.578724945
608609.0791434189,6981386.857262767
608609.0791434189,6989448.135800589
608609.0791434189,6997509.414338411
608609.0791434189,7005570.692876233
608609.0791434189,7013631.971414055
608609.0791434189,7021693.249951877
608609.0791434189,7029754.5284897
608609.0791434189,7037815.807027522
608609.0791434189,7045877.0855653435
608609.0791434189,7053938.364103165
608609.0791434189,7061999.642640987
608609.0791434189,7070060.921178809
608609.0791434189,7078122.199716631
608609.0791434189,7086183.478254453
616066.9832053505,6900774.071884547
616066.9832053505,6908835.350422369
616066.9832053505,6916896.628960191
616066.9832053505,6924957.907498013
616066.9832053505,6933019.186035835
616066.9832053505,6941080.464573657
616066.9832053505,6949141.743111479
616066.9832053505,6957203.021649301
616066.9832053505,6965264.300187123
616066.9832053505,6973325.578724945
616066.9832053505,6981386.857262767
616066.9832053505,6989448.135800589
616066.9832053505,6997509.414338411
616066.9832053505,7005570.692876233
616066.9832053505,7013631.971414055
616066.9832053505,7021693.249951877
616066.9832053505,7029754.5284897
616066.9832053505,7037815.807027522
616066.9832053505,7045877.0855653435
616066.9832053505,7053938.364103165
616066.9832053505,7061999.642640987
616066.9832053505,7070060.921178809
616066.9832053505,7078122.199716631
616066.9832053505,7086183.478254453
623524.887267282,6900774.071884547
623524.887267282,6908835.350422369
623524.887267282,6916896.628960191
623524.887267282,6924957.907498013
623524.887267282,6941080.464573657
623524.887267282,6949141.743111479
623524.887267282,6957203.021649301
623524.887267282,6965264.300187123
623524.887267282,6973325.578724945
623524.887267282,6981386.857262767
623524.887267282,6989448.135800589
623524.887267282,6997509.414338411
623524.887267282,7005570.692876233
623524.887267282,7013631.971414055
623524.887267282,7021693.249951877
623524.887267282,7029754.5284897
623524.887267282,7037815.807027522
623524.887267282,7045877.0855653435
623524.887267282,7053938.364103165
623524.887267282,7061999.642640987
623524.887267282,7070060.921178809
623524.887267282,7078122.199716631
623524.887267282,7086183.478254453
630982.7913292137,6900774.071884547
630982.7913292137,6933019.186035835
630982.7913292137,6941080.464573657
630982.7913292137,6949141.743111479
630982.7913292137,6957203.021649301
630982.7913292137,6965264.300187123
630982.7913292137,6973325.578724945
630982.7913292137,6981386.857262767
630982.7913292137,6989448.135800589
630982.7913292137,6997509.414338411
630982.7913292137,7005570.692876233
630982.7913292137,7013631.971414055
630982.7913292137,7021693.249951877
630982.7913292137,7029754.5284897
630982.7913292137,7037815.807027522
630982.7913292137,7045877.0855653435
630982.7913292137,7053938.364103165
630982.7913292137,7061999.642640987
630982.7913292137,7070060.921178809
630982.7913292137,7078122.199716631
630982.7913292137,7086183.478254453
638440.6953911452,6933019.186035835
638440.6953911452,6941080.464573657
638440.6953911452,6949141.743111479
638440.6953911452,6957203.021649301
638440.6953911452,6965264.300187123
638440.6953911452,6973325.578724945
638440.6953911452,6981386.857262767
638440.6953911452,6989448.135800589
638440.6953911452,6997509.414338411
638440.6953911452,7005570.692876233
638440.6953911452,7013631.971414055
638440.6953911452,7021693.249951877
638440.6953911452,7029754.5284897
638440.6953911452,7037815.807027522
638440.6953911452,7045877.0855653435
638440.6953911452,7053938.364103165
638440.6953911452,7061999.642640987
638440.6953911452,7070060.921178809
638440.6953911452,7078122.199716631
638440.6953911452,7086183.478254453
645898.5994530767,6933019.186035835
645898.5994530767,6941080.464573657
645898.5994530767,6949141.743111479
645898.5994530767,6957203.021649301
645898.5994530767,6965264.300187123
645898.5994530767,6973325.578724945
645898.5994530767,6981386.857262767
645898.5994530767,6989448.135800589
645898.5994530767,6997509.414338411
645898.5994530767,7005570.692876233
645898.5994530767,7013631.971414055
645898.5994530767,7021693.249951877
645898.5994530767,7029754.5284897
645898.5994530767,7037815.807027522
645898.5994530767,7045877.0855653435
645898.5994530767,7053938.364103165
645898.5994530767,7061999.642640987
645898.5994530767,7070060.921178809
645898.5994530767,7078122.199716631
645898.5994530767,7086183.478254453
653356.5035150084,6949141.743111479
653356.5035150084,6957203.021649301
653356.5035150084,6965264.300187123
653356.5035150084,6973325.578724945
653356.5035150084,6981386.857262767
653356.5035150084,6989448.135800589
653356.5035150084,6997509.414338411
653356.5035150084,7005570.692876233
653356.5035150084,7013631.971414055
653356.5035150084,7021693.249951877
653356.5035150084,7029754.5284897
653356.5035150084,7037815.807027522
653356.5035150084,7045877.0855653435
653356.5035150084,7053938.364103165
653356.5035150084,7061999.642640987
653356.5035150084,7070060.921178809
653356.5035150084,7078122.199716631
653356.5035150084,7086183.478254453
653356.5035150084,7094244.756792275
660814.4075769399,6965264.300187123
660814.4075769399,6973325.578724945
660814.4075769399,6981386.857262767
660814.4075769399,6989448.135800589
660814.4075769399,6997509.414338411
660814.4075769399,7005570.692876233
660814.4075769399,7013631.971414055
660814.4075769399,7021693.249951877
660814.4075769399,7029754.5284897
660814.4075769399,7037815.807027522
660814.4075769399,7045877.0855653435
660814.4075769399,7053938.364103165
660814.4075769399,7061999.642640987
660814.4075769399,7070060.921178809
660814.4075769399,7078122.199716631
660814.4075769399,7086183.478254453
660814.4075769399,7094244.756792275
668272.3116388714,6981386.857262767
668272.3116388714,6989448.135800589
668272.3116388714,6997509.414338411
668272.3116388714,7005570.692876233
668272.3116388714,7013631.971414055
668272.3116388714,7021693.249951877
668272.3116388714,7029754.5284897
668272.3116388714,7037815.807027522
668272.3116388714,7045877.0855653435
668272.3116388714,7053938.364103165
668272.3116388714,7061999.642640987
668272.3116388714,7070060.921178809
668272.3116388714,7078122.199716631
668272.3116388714,7086183.478254453
668272.3116388714,7094244.756792275
675730.2157008031,6981386.857262767
675730.2157008031,6989448.135800589
675730.2157008031,6997509.414338411
675730.2157008031,7005570.692876233
675730.2157008031,7013631.971414055
675730.2157008031,7021693.249951877
675730.2157008031,7029754.5284897
675730.2157008031,7037815.807027522
675730.2157008031,7045877.0855653435
675730.2157008031,7053938.364103165
675730.2157008031,7061999.642640987
675730.2157008031,7070060.921178809
675730.2157008031,7078122.199716631
683188.1197627345,7013631.971414055
683188.1197627345,7021693.249951877
683188.1197627345,7029754.5284897
683188.1197627345,7037815.807027522
683188.1197627345,7045877.0855653435
683188.1197627345,7053938.364103165
683188.1197627345,7061999.642640987
683188.1197627345,7070060.921178809
683188.1197627345,7078122.199716631
690646.0238246662,7013631.971414055
690646.0238246662,7021693.249951877
690646.0238246662,7029754.5284897
690646.0238246662,7037815.807027522
690646.0238246662,7045877.0855653435
690646.0238246662,7053938.364103165
690646.0238246662,7061999.642640987
690646.0238246662,7070060.921178809
690646.0238246662,7078122.199716631
698103.9278865978,7021693.249951877
698103.9278865978,7029754.5284897
698103.9278865978,7037815.807027522
698103.9278865978,7045877.0855653435
698103.9278865978,7053938.364103165
698103.9278865978,7061999.642640987
698103.9278865978,7070060.921178809
705561.8319485292,7021693.249951877
705561.8319485292,7029754.5284897
705561.8319485292,7037815.807027522
705561.8319485292,7045877.0855653435
705561.8319485292,7053938.364103165
705561.8319485292,7061999.642640987
